,GeoName,GMP,Yr,POP,Region
2867,"Lakeland-Winter Haven, FL (MSA)",16894,2008,0.651975918,Central
2868,"Lancaster, PA (MSA)",18703,2008,0.559752192,Central
2869,"Lansing-East Lansing, MI (MSA)",18174,2008,0.496570945,Central
2870,"Laredo, TX (MSA)",6220,2008,0.271366869,Central
2871,"Las Cruces, NM (MSA)",5208,2008,0.218612265,Central
2872,"Las Vegas-Henderson-Paradise, NV (MSA)",97019,2008,2.093859933,Central
2873,"Lawrence, KS (MSA)",3462,2008,0.119804824,Central
2874,"Lawton, OK (MSA)",4392,2008,0.139167908,Central
2875,"Lebanon, PA (MSA)",3535,2008,0.143775166,Central
2876,"Lewiston, ID-WA (MSA)",1897,2008,0.06601935,Central
2877,"Lewiston-Auburn, ME (MSA)",3735,2008,0.117685982,Central
2878,"Lexington-Fayette, KY (MSA)",22089,2008,0.487400706,Central
2879,"Lima, OH (MSA)",3983,2008,0.115546401,Central
2880,"Lincoln, NE (MSA)",13540,2008,0.321752768,Central
2881,"Little Rock-North Little Rock-Conway, AR (MSA)",31233,2008,0.739120146,Central
2882,"Logan, UT-ID (MSA)",3315,2008,0.129003386,Central
2883,"Longview, TX (MSA)",9899,2008,0.243254534,Central
2884,"Longview, WA (MSA)",2971,2008,0.112032882,Central
2885,"Los Angeles-Long Beach-Anaheim, CA (MSA)",749177,2008,13.73830045,Central
2886,"Louisville/Jefferson County, KY-IN (MSA)",54849,2008,1.305959666,Central
2887,"Lubbock, TX (MSA)",9785,2008,0.305018703,Central
2888,"Lynchburg, VA (MSA)",8070,2008,0.270496749,Central
2889,"Macon, GA (MSA)",7726,2008,0.251227523,Central
2890,"Madera, CA (MSA)",3615,2008,0.166023698,Central
2891,"Madison, WI (MSA)",34069,2008,0.639949659,Central
2892,"Manchester-Nashua, NH (MSA)",20836,2008,0.42119307,Central
2893,"Manhattan, KS (MSA)",2728,2008,0.099496681,Central
2894,"Mankato-North Mankato, MN (MSA)",3712,2008,0.10338393,Central
2895,"Mansfield, OH (MSA)",3721,2008,0.131446941,Central
2896,"McAllen-Edinburg-Mission, TX (MSA)",13616,2008,0.812749955,Central
2897,"Medford, OR (MSA)",6199,2008,0.217371485,Central
2898,"Memphis, TN-MS-AR (MSA)",62878,2008,1.42367432,Central
2899,"Merced, CA (MSA)",6003,2008,0.281026169,Central
2900,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",262842,2008,5.905367454,Central
2901,"Michigan City-La Porte, IN (MSA)",3425,2008,0.122007694,Central
2902,"Midland, MI (MSA)",3179,2008,0.093811786,Central
2903,"Midland, TX (MSA)",12645,2008,0.181443802,Central
2904,"Milwaukee-Waukesha-West Allis, WI (MSA)",82487,2008,1.649608031,Central
2905,"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",194967,2008,3.56370981,Central
2906,"Missoula, MT (MSA)",4320,2008,0.117308423,Central
2907,"Mobile, AL (MSA)",15689,2008,0.450470885,Central
2908,"Modesto, CA (MSA)",14761,2008,0.559467859,Central
2909,"Monroe, LA (MSA)",5966,2008,0.189438923,Central
2910,"Monroe, MI (MSA)",3693,2008,0.164220918,Central
2911,"Montgomery, AL (MSA)",14689,2008,0.40285777,Central
2912,"Morgantown, WV (MSA)",5299,2008,0.140155523,Central
2913,"Morristown, TN (MSA)",3064,2008,0.120062696,Central
2914,"Mount Vernon-Anacortes, WA (MSA)",4944,2008,0.131573345,Central
2915,"Muncie, IN (MSA)",3320,2008,0.12609191,Central
2916,"Muskegon, MI (MSA)",4521,2008,0.192211216,Central
2917,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",13208,2008,0.395840201,Central
2918,"Napa, CA (MSA)",7130,2008,0.147122547,Central
2919,"Naples-Immokalee-Marco Island, FL (MSA)",13396,2008,0.348246549,Central
2920,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",81096,2008,1.73478512,Central
2921,"New Bern, NC (MSA)",4488,2008,0.1356301,Central
2922,"New Haven-Milford, CT (MSA)",38274,2008,0.928619953,Central
2923,"New Orleans-Metairie, LA (MSA)",71648,2008,1.326053562,Central
2924,"New York-Newark-Jersey City, NY-NJ-PA (MSA)",1235791,2008,21.11344416,Central
2925,"Niles-Benton Harbor, MI (MSA)",5331,2008,0.172290091,Central
2926,"North Port-Sarasota-Bradenton, FL (MSA)",24405,2008,0.758296048,Central
2927,"Norwich-New London, CT (MSA)",14018,2008,0.301624529,Central
2928,"Ocala, FL (MSA)",7542,2008,0.356275686,Central
2929,"Ocean City, NJ (MSA)",4201,2008,0.106944657,Central
2930,"Odessa, TX (MSA)",6019,2008,0.155252908,Central
2931,"Ogden-Clearfield, UT (MSA)",18787,2008,0.633155837,Central
2932,"Oklahoma City, OK (MSA)",59709,2008,1.389065953,Central
2933,"Olympia-Tumwater, WA (MSA)",8733,2008,0.269237884,Central
2934,"Omaha-Council Bluffs, NE-IA (MSA)",45615,2008,0.920399516,Central
2935,"Orlando-Kissimmee-Sanford, FL (MSA)",102098,2008,2.260755962,Central
2936,"Oshkosh-Neenah, WI (MSA)",7252,2008,0.176032235,Central
2937,"Owensboro, KY (MSA)",4228,2008,0.12809016,Central
2938,"Oxnard-Thousand Oaks-Ventura, CA (MSA)",34266,2008,0.879833616,Central
2939,"Palm Bay-Melbourne-Titusville, FL (MSA)",18442,2008,0.565064191,Central
2940,"Panama City, FL (MSA)",6888,2008,0.199681113,Central
2941,"Parkersburg-Vienna, WV (MSA)",3053,2008,0.101634542,Central
2942,"Pensacola-Ferry Pass-Brent, FL (MSA)",13535,2008,0.490629644,Central
2943,"Peoria, IL (MSA)",17511,2008,0.408010625,Central
2944,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",335662,2008,6.406252386,Central
2945,"Phoenix-Mesa-Scottsdale, AZ (MSA)",196335,2008,4.412617432,Central
2946,"Pine Bluff, AR (MSA)",3075,2008,0.112910333,Central
2947,"Pittsburgh, PA (MSA)",109690,2008,2.597442576,Central
2948,"Pittsfield, MA (MSA)",5143,2008,0.144267721,Central
2949,"Pocatello, ID (MSA)",2418,2008,0.08640343,Central
2950,"Portland-South Portland, ME (MSA)",24491,2008,0.556335469,Central
2951,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",123938,2008,2.202324259,Central
2952,"Port St. Lucie, FL (MSA)",11345,2008,0.45757038,Central
2953,"Prescott, AZ (MSA)",4878,2008,0.237003207,Central
2954,"Providence-Warwick, RI-MA (MSA)",64312,2008,1.74009037,Central
2955,"Provo-Orem, UT (MSA)",14684,2008,0.542305278,Central
2956,"Pueblo, CO (MSA)",3966,2008,0.174306685,Central
2957,"Punta Gorda, FL (MSA)",3314,2008,0.176577153,Central
2958,"Racine, WI (MSA)",6273,2008,0.211682527,Central
2959,"Raleigh, NC (MSA)",53466,2008,1.161773973,Central
2960,"Rapid City, SD (MSA)",4961,2008,0.142455133,Central
2961,"Reading, PA (MSA)",14205,2008,0.4515401,Central
2962,"Redding, CA (MSA)",5122,2008,0.193567892,Central
2963,"Reno, NV (MSA)",21123,2008,0.457039617,Central
2964,"Richmond, VA (MSA)",60611,2008,1.298352719,Central
2965,"Riverside-San Bernardino-Ontario, CA (MSA)",111289,2008,4.501982201,Central
2966,"Roanoke, VA (MSA)",12850,2008,0.33007963,Central
2967,"Rochester, MN (MSA)",8956,2008,0.215511226,Central
2968,"Rochester, NY (MSA)",43182,2008,1.167743855,Central
2969,"Rockford, IL (MSA)",12196,2008,0.373034808,Central
2970,"Rocky Mount, NC (MSA)",5830,2008,0.163842284,Central
2971,"Rome, GA (MSA)",3180,2008,0.103708052,Central
2972,"Sacramento--Roseville--Arden-Arcade, CA (MSA)",93603,2008,2.288973663,Central
2973,"Saginaw, MI (MSA)",6242,2008,0.212710854,Central
2974,"St. Cloud, MN (MSA)",7304,2008,0.204222005,Central
2975,"St. George, UT (MSA)",3733,2008,0.147870866,Central
2976,"St. Joseph, MO-KS (MSA)",4195,2008,0.138343831,Central
2977,"St. Louis, MO-IL (MSA)",128935,2008,3.01560015,Central
2978,"Salem, OR (MSA)",12817,2008,0.419157564,Central
2979,"Salinas, CA (MSA)",17334,2008,0.453449133,Central
2980,"Salisbury, MD-DE (MSA)",12689,2008,0.401792217,Central
2981,"Salt Lake City, UT (MSA)",62444,2008,1.14860664,Central
2982,"San Angelo, TX (MSA)",3748,2008,0.12384351,Central
2983,"San Antonio-New Braunfels, TX (MSA)",78234,2008,2.261621184,Central
2984,"San Diego-Carlsbad, CA (MSA)",167732,2008,3.26784601,Central
2985,"San Francisco-Oakland-Hayward, CA (MSA)",333891,2008,4.635829723,Central
2986,"San Jose-Sunnyvale-Santa Clara, CA (MSA)",149761,2008,1.791999713,Central
2987,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",10656,2008,0.29558126,Central
2988,"Santa Cruz-Watsonville, CA (MSA)",9463,2008,0.280385185,Central
2989,"Santa Fe, NM (MSA)",6994,2008,0.158210238,Central
2990,"Santa Maria-Santa Barbara, CA (MSA)",19431,2008,0.457318365,Central
2991,"Santa Rosa, CA (MSA)",20067,2008,0.511130922,Central
2992,"Savannah, GA (MSA)",12950,2008,0.366595895,Central
2993,"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",18298,2008,0.608715902,Central
2994,"Seattle-Tacoma-Bellevue, WA (MSA)",226956,2008,3.600418808,Central
2995,"Sebastian-Vero Beach, FL (MSA)",4385,2008,0.149291843,Central
2996,"Sebring, FL (MSA)",1787,2008,0.110807962,Central
2997,"Sheboygan, WI (MSA)",5146,2008,0.126851875,Central
2998,"Sherman-Denison, TX (MSA)",3267,2008,0.123083299,Central
2999,"Shreveport-Bossier City, LA (MSA)",21888,2008,0.512731617,Central
3000,"Sierra Vista-Douglas, AZ (MSA)",3770,2008,0.143405987,Central
3001,"Sioux City, IA-NE-SD (MSA)",7300,2008,0.180867669,Central
3002,"Sioux Falls, SD (MSA)",14854,2008,0.237288136,Central
3003,"South Bend-Mishawaka, IN-MI (MSA)",12253,2008,0.344398224,Central
3004,"Spartanburg, SC (MSA)",10813,2008,0.329403522,Central
3005,"Spokane-Spokane Valley, WA (MSA)",18711,2008,0.564655823,Central
3006,"Springfield, IL (MSA)",8994,2008,0.227310638,Central
3007,"Springfield, MA (MSA)",20096,2008,0.675768377,Central
3008,"Springfield, MO (MSA)",14418,2008,0.463780237,Central
3009,"Springfield, OH (MSA)",3468,2008,0.14818613,Central
3010,"State College, PA (MSA)",5526,2008,0.166225484,Central
3011,"Staunton-Waynesboro, VA (MSA)",4231,2008,0.128305434,Central
3012,"Stockton-Lodi, CA (MSA)",19460,2008,0.738604016,Central
3013,"Sumter, SC (MSA)",2998,2008,0.116345855,Central
3014,"Syracuse, NY (MSA)",25685,2008,0.714643443,Central
3015,"Tallahassee, FL (MSA)",13242,2008,0.396752157,Central
3016,"Tampa-St. Petersburg-Clearwater, FL (MSA)",112387,2008,2.9647304,Central
3017,"Terre Haute, IN (MSA)",5529,2008,0.187411023,Central
3018,"Texarkana, TX-AR (MSA)",4763,2008,0.161589089,Central
3019,"The Villages, FL (MSA)",1469,2008,0.096441702,Central
3020,"Toledo, OH (MSA)",24314,2008,0.657437201,Central
3021,"Topeka, KS (MSA)",8913,2008,0.253671448,Central
3022,"Trenton, NJ (MSA)",25069,2008,0.399748055,Central
3023,"Tucson, AZ (MSA)",33258,2008,1.057790783,Central
3024,"Tulsa, OK (MSA)",48636,2008,1.037479468,Central
3025,"Tuscaloosa, AL (MSA)",8490,2008,0.246279697,Central
3026,"Tyler, TX (MSA)",9209,2008,0.233535364,Central
3027,"Urban Honolulu, HI (MSA)",49783,2008,1.024974264,Central
3028,"Utica-Rome, NY (MSA)",8530,2008,0.326008026,Central
3029,"Valdosta, GA (MSA)",4298,2008,0.148094549,Central
3030,"Vallejo-Fairfield, CA (MSA)",14252,2008,0.457439979,Central
3031,"Victoria, TX (MSA)",3949,2008,0.10847709,Central
3032,"Vineland-Bridgeton, NJ (MSA)",4990,2008,0.170855304,Central
3033,"Virginia Beach-Norfolk-Newport News, VA-NC (MSA)",77503,2008,1.818892279,Central
3034,"Visalia-Porterville, CA (MSA)",11331,2008,0.478970284,Central
3035,"Waco, TX (MSA)",8100,2008,0.264671285,Central
3036,"Walla Walla, WA (MSA)",2239,2008,0.068104392,Central
3037,"Warner Robins, GA (MSA)",5821,2008,0.190421669,Central
3038,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSA)",398860,2008,5.912540765,Central
3039,"Waterloo-Cedar Falls, IA (MSA)",7414,2008,0.178900632,Central
3040,"Watertown-Fort Drum, NY (MSA)",4868,2008,0.129423338,Central
3041,"Wausau, WI (MSA)",5494,2008,0.14201887,Central
3042,"Weirton-Steubenville, WV-OH (MSA)",3676,2008,0.144383346,Central
3043,"Wenatchee, WA (MSA)",3659,2008,0.120018368,Central
3044,"Wheeling, WV-OH (MSA)",4898,2008,0.16821788,Central
3045,"Wichita, KS (MSA)",27766,2008,0.670660129,Central
3046,"Wichita Falls, TX (MSA)",6372,2008,0.177034423,Central
3047,"Williamsport, PA (MSA)",3434,2008,0.127076934,Central
3048,"Wilmington, NC (MSA)",10458,2008,0.270848441,Central
3049,"Winchester, VA-WV (MSA)",4581,2008,0.135785636,Central
3050,"Winston-Salem, NC (MSA)",25428,2008,0.677790809,Central
3051,"Worcester, MA-CT (MSA)",30915,2008,0.976993332,Central
3052,"Yakima, WA (MSA)",7543,2008,0.263033093,Central
3053,"York-Hanover, PA (MSA)",14787,2008,0.468076351,Central
3054,"Youngstown-Warren-Boardman, OH-PA (MSA)",16832,2008,0.627989404,Central
3055,"Yuba City, CA (MSA)",4560,2008,0.184607911,Central
3056,"Yuma, AZ (MSA)",5131,2008,0.213551421,Central
3057,United States Metropolitan Portion,12582205,2009,286.6889583,Central
3058,"Abilene, TX (MSA)",5243,2009,0.18090539,Central
3059,"Akron, OH (MSA)",26710,2009,0.788719917,Central
3060,"Albany, GA (MSA)",4939,2009,0.179046583,Central
3061,"Albany, OR (MSA)",3015,2009,0.125625,Central
3062,"Albany-Schenectady-Troy, NY (MSA)",39570,2009,0.981764049,Central
3063,"Albuquerque, NM (MSA)",36368,2009,0.939838743,Central
3064,"Alexandria, LA (MSA)",5201,2009,0.173876705,Central
3065,"Allentown-Bethlehem-Easton, PA-NJ (MSA)",28632,2009,0.92037674,Central
3066,"Altoona, PA (MSA)",4144,2009,0.144119079,Central
3067,"Amarillo, TX (MSA)",9675,2009,0.275924025,Central
3068,"Ames, IA (MSA)",3785,2009,0.101553487,Central
3069,"Anchorage, AK (MSA)",25218,2009,0.379571932,Central
3070,"Ann Arbor, MI (MSA)",17628,2009,0.381897355,Central
3071,"Anniston-Oxford-Jacksonville, AL (MSA)",3646,2009,0.132317184,Central
3072,"Appleton, WI (MSA)",9578,2009,0.254361971,Central
3073,"Asheville, NC (MSA)",14046,2009,0.472388511,Central
3074,"Athens-Clarke County, GA (MSA)",6435,2009,0.218239164,Central
3075,"Atlanta-Sandy Springs-Roswell, GA (MSA)",264762,2009,5.80427491,Central
3076,"Atlantic City-Hammonton, NJ (MSA)",12576,2009,0.304880118,Central
3077,"Auburn-Opelika, AL (MSA)",3706,2009,0.15633173,Central
3078,"Augusta-Richmond County, GA-SC (MSA)",18803,2009,0.637541111,Central
3079,"Austin-Round Rock, TX (MSA)",80542,2009,1.769376098,Central
3080,"Bakersfield, CA (MSA)",28824,2009,0.863278325,Central
3081,"Baltimore-Columbia-Towson, MD (MSA)",139091,2009,3.011540294,Central
3082,"Bangor, ME (MSA)",5301,2009,0.172626026,Central
3083,"Barnstable Town, MA (MSA)",8034,2009,0.241798591,Central
3084,"Baton Rouge, LA (MSA)",39093,2009,0.903633674,Central
3085,"Battle Creek, MI (MSA)",4513,2009,0.153482519,Central
3086,"Bay City, MI (MSA)",2800,2009,0.120305921,Central
3087,"Beaumont-Port Arthur, TX (MSA)",17370,2009,0.440706348,Central
3088,"Beckley, WV (MSA)",3586,2009,0.144976754,Central
3089,"Bellingham, WA (MSA)",8156,2009,0.219903475,Central
3090,"Bend-Redmond, OR (MSA)",5880,2009,0.173282645,Central
3091,"Billings, MT (MSA)",6741,2009,0.174809398,Central
3092,"Binghamton, NY (MSA)",7949,2009,0.268837933,Central
3093,"Birmingham-Hoover, AL (MSA)",51372,2009,1.254168599,Central
3094,"Bismarck, ND (MSA)",4864,2009,0.127043828,Central
3095,"Blacksburg-Christiansburg-Radford, VA (MSA)",5082,2009,0.199669967,Central
3096,"Bloomington, IL (MSA)",9632,2009,0.20352449,Central
3097,"Bloomington, IN (MSA)",5857,2009,0.178545299,Central
3098,"Bloomsburg-Berwick, PA (MSA)",3109,2009,0.096489867,Central
3099,"Boise City, ID (MSA)",25192,2009,0.646429396,Central
3100,"Boston-Cambridge-Newton, MA-NH (MSA)",297676,2009,4.962341841,Central
3101,"Boulder, CO (MSA)",17428,2009,0.315364711,Central
3102,"Bowling Green, KY (MSA)",4771,2009,0.175954269,Central
3103,"Bremerton-Silverdale, WA (MSA)",8715,2009,0.280522741,Central
3104,"Bridgeport-Stamford-Norwalk, CT (MSA)",77312,2009,1.006955117,Central
3105,"Brownsville-Harlingen, TX (MSA)",7670,2009,0.450143788,Central
3106,"Brunswick, GA (MSA)",3307,2009,0.12609624,Central
3107,"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",43390,2009,1.270943175,Central
3108,"Burlington, NC (MSA)",4327,2009,0.167117256,Central
3109,"Burlington-South Burlington, VT (MSA)",10175,2009,0.226958423,Central
3110,"California-Lexington Park, MD (MSA)",4514,2009,0.116023235,Central
3111,"Canton-Massillon, OH (MSA)",11987,2009,0.456891294,Central
3112,"Cape Coral-Fort Myers, FL (MSA)",19739,2009,0.685500955,Central
3113,"Cape Girardeau, MO-IL (MSA)",3372,2009,0.10648309,Central
3114,"Carbondale-Marion, IL (MSA)",4016,2009,0.142801266,Central
3115,"Carson City, NV (MSA)",2684,2009,0.062007624,Central
3116,"Casper, WY (MSA)",5634,2009,0.072046036,Central
3117,"Cedar Rapids, IA (MSA)",13495,2009,0.276820513,Central
3118,"Chambersburg-Waynesboro, PA (MSA)",3976,2009,0.167325983,Central
3119,"Champaign-Urbana, IL (MSA)",8916,2009,0.257264045,Central
3120,"Charleston, WV (MSA)",11975,2009,0.261886017,Central
3121,"Charleston-North Charleston, SC (MSA)",26903,2009,0.735557075,Central
3122,"Charlotte-Concord-Gastonia, NC-SC (MSA)",118625,2009,2.408922914,Central
3123,"Charlottesville, VA (MSA)",9409,2009,0.24255001,Central
3124,"Chattanooga, TN-GA (MSA)",20212,2009,0.584922587,Central
3125,"Cheyenne, WY (MSA)",4559,2009,0.101169474,Central
3126,"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",509963,2009,10.48249707,Central
3127,"Chico, CA (MSA)",6032,2009,0.24554262,Central
3128,"Cincinnati, OH-KY-IN (MSA)",96216,2009,2.352699531,Central
3129,"Clarksville, TN-KY (MSA)",9740,2009,0.289924096,Central
3130,"Cleveland, TN (MSA)",3288,2009,0.131367614,Central
3131,"Cleveland-Elyria, OH (MSA)",99696,2009,2.318673396,Central
3132,"Coeur d'Alene, ID (MSA)",4240,2009,0.152847873,Central
3133,"College Station-Bryan, TX (MSA)",6529,2009,0.249780022,Central
3134,"Colorado Springs, CO (MSA)",24662,2009,0.693161697,Central
3135,"Columbia, MO (MSA)",6236,2009,0.180947683,Central
3136,"Columbia, SC (MSA)",31310,2009,0.856939541,Central
3137,"Columbus, GA-AL (MSA)",11496,2009,0.327185792,Central
3138,"Columbus, IN (MSA)",3620,2009,0.086499403,Central
3139,"Columbus, OH (MSA)",89280,2009,2.092974189,Central
3140,"Corpus Christi, TX (MSA)",16811,2009,0.456349422,Central
3141,"Corvallis, OR (MSA)",4707,2009,0.077788795,Central
3142,"Crestview-Fort Walton Beach-Destin, FL (MSA)",11359,2009,0.263592695,Central
3143,"Cumberland, MD-WV (MSA)",2568,2009,0.117453348,Central
3144,"Dallas-Fort Worth-Arlington, TX (MSA)",352993,2009,6.752357633,Central
3145,"Dalton, GA (MSA)",5412,2009,0.156280681,Central
3146,"Danville, IL (MSA)",2343,2009,0.092276791,Central
3147,"Daphne-Fairhope-Foley, AL (MSA)",5448,2009,0.200973882,Central
3148,"Davenport-Moline-Rock Island, IA-IL (MSA)",16617,2009,0.423946321,Central
3149,"Dayton, OH (MSA)",31207,2009,0.88360043,Central
3150,"Decatur, AL (MSA)",4739,2009,0.173831707,Central
3151,"Decatur, IL (MSA)",5325,2009,0.126448518,Central
3152,"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",13033,2009,0.660936153,Central
3153,"Denver-Aurora-Lakewood, CO (MSA)",148806,2009,2.700457317,Central
3154,"Des Moines-West Des Moines, IA (MSA)",36941,2009,0.615303896,Central
3155,"Detroit-Warren-Dearborn, MI (MSA)",177732,2009,4.769792282,Central
3156,"Dothan, AL (MSA)",4428,2009,0.162596849,Central
3157,"Dover, DE (MSA)",6259,2009,0.180115108,Central
3158,"Dubuque, IA (MSA)",4046,2009,0.103610755,Central
3159,"Duluth, MN-WI (MSA)",9129,2009,0.316396908,Central
3160,"Durham-Chapel Hill, NC (MSA)",36714,2009,0.528015878,Central
3161,"East Stroudsburg, PA (MSA)",4954,2009,0.192852694,Central
3162,"Eau Claire, WI (MSA)",5967,2009,0.17403605,Central
3163,"El Centro, CA (MSA)",4662,2009,0.188806091,Central
3164,"Elizabethtown-Fort Knox, KY (MSA)",4754,2009,0.16080912,Central
3165,"Elkhart-Goshen, IN (MSA)",7346,2009,0.213938317,Central
3166,"Elmira, NY (MSA)",2652,2009,0.099333283,Central
3167,"El Paso, TX (MSA)",25745,2009,0.88243359,Central
3168,"Erie, PA (MSA)",9003,2009,0.315065617,Central
3169,"Eugene, OR (MSA)",11071,2009,0.379273724,Central
3170,"Evansville, IN-KY (MSA)",13991,2009,0.352987183,Central
3171,"Fairbanks, AK (MSA)",4810,2009,0.110559463,Central
3172,"Fargo, ND-MN (MSA)",10900,2009,0.226710206,Central
3173,"Farmington, NM (MSA)",5411,2009,0.133440197,Central
3174,"Fayetteville, NC (MSA)",17101,2009,0.414841229,Central
3175,"Fayetteville-Springdale-Rogers, AR-MO (MSA)",18127,2009,0.508585377,Central
3176,"Flagstaff, AZ (MSA)",4785,2009,0.150680186,Central
3177,"Flint, MI (MSA)",10423,2009,0.46731528,Central
3178,"Florence, SC (MSA)",7007,2009,0.232612954,Central
3179,"Florence-Muscle Shoals, AL (MSA)",3846,2009,0.164492537,Central
3180,"Fond du Lac, WI (MSA)",3431,2009,0.114829814,Central
3181,"Fort Collins, CO (MSA)",10974,2009,0.324732201,Central
3182,"Fort Smith, AR-OK (MSA)",9070,2009,0.311138554,Central
3183,"Fort Wayne, IN (MSA)",16623,2009,0.450671004,Central
3184,"Fresno, CA (MSA)",29849,2009,1.025985632,Central
3185,"Gadsden, AL (MSA)",2561,2009,0.117579542,Central
3186,"Gainesville, FL (MSA)",10088,2009,0.298029484,Central
3187,"Gainesville, GA (MSA)",6208,2009,0.202756548,Central
3188,"Gettysburg, PA (MSA)",2575,2009,0.115032388,Central
3189,"Glens Falls, NY (MSA)",3800,2009,0.145276599,Central
3190,"Goldsboro, NC (MSA)",4009,2009,0.138456225,Central
3191,"Grand Forks, ND-MN (MSA)",3837,2009,0.110464949,Central
3192,"Grand Island, NE (MSA)",3300,2009,0.09097676,Central
3193,"Grand Junction, CO (MSA)",4964,2009,0.165147382,Central
3194,"Grand Rapids-Wyoming, MI (MSA)",37471,2009,1.100857865,Central
3195,"Grants Pass, OR (MSA)",1750,2009,0.089185608,Central
3196,"Great Falls, MT (MSA)",2950,2009,0.090990407,Central
3197,"Greeley, CO (MSA)",7023,2009,0.274754509,Central
3198,"Green Bay, WI (MSA)",14408,2009,0.345897153,Central
3199,"Greensboro-High Point, NC (MSA)",33186,2009,0.803729717,Central
3200,"Greenville, NC (MSA)",6085,2009,0.18882269,Central
3201,"Greenville-Anderson-Mauldin, SC (MSA)",29365,2009,0.923050325,Central
3202,"Gulfport-Biloxi-Pascagoula, MS (MSA)",15654,2009,0.402582039,Central
3203,"Hagerstown-Martinsburg, MD-WV (MSA)",7338,2009,0.278979584,Central
3204,"Hammond, LA (MSA)",3195,2009,0.133525577,Central
3205,"Hanford-Corcoran, CA (MSA)",3883,2009,0.173510881,Central
